ILASP_TASK_FILENAME;NFILES_POS;NFILES_NEG;NOISE;NEGATIVE_POLICY;NEGATIVE_FLIP_K;P_PARTIAL;TEST_SET_POLICY;TEST_SET_TARGET_PER_CLASS;TEST_SET_POS;TEST_SET_NEG;TEST_SET_SIZE;EVAL_MATCH_POLICY;RUNNING_TIME_ILASP_TRAIN_SECONDS;TEST_LEARNED_TOTAL_SECONDS;TEST_LEARNED_MEAN_SECONDS;TEST_LEARNED_MAX_SECONDS;TEST_ORACLE_TOTAL_SECONDS;TEST_ORACLE_MEAN_SECONDS;TEST_ORACLE_MAX_SECONDS;ANY_TEST_TIMED_OUT;ILASP_TRAIN_TIMED_OUT;ILASP_TRAIN_SUCCEEDED;ILASP_TRAIN_EXIT_CODE;ILASP_TRAIN_RETRIES_USED;TRAIN_TIMEOUT_SECONDS;TEST_TIMEOUT_SECONDS;LEARNED_MODEL_FILENAME;LEARNED_HEURISTIC_RULES;LEARNED_HAS_HEURISTIC;SYNTH_NEG_TOTAL;SYNTH_NEG_ORACLE_LEGAL;SYNTH_NEG_ORACLE_LEGAL_RATE;SYNTH_NEG_ORACLE_REJECT_RATE;TP;FP;TN;FN;PRECISION;RECALL;F1;MCC;ACCURACY;RUN_SEED;ITERATION;TEST_FULL_SET_POS;TEST_FULL_SET_NEG;TP_FULL;FP_FULL;TN_FULL;FN_FULL;MCC_FULL;ACCURACY_FULL;TEST_FULL_TOTAL_SECONDS;ILASP_TRAIN_UNSAT;ILASP_TRAIN_ERROR
/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train/final_synthetic_v2_pos50_20260704_112450/PRF_partial_0.75/ilasp_task_iter_4_pos_10_neg_10_noise_0.las;10;10;0.0;oracle_neg;1;0.75;grouped_kfold;100;100;100;200;full_exact_model;6.31867916600001;0.21562180099988382;0.0010781090049994191;0.001798167000004014;0.15420437900030493;0.0007710218950015246;0.0015558340000154658;0;0;1;0;0;3500;20;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/PRF_partial_0.75/ilasp_task_iter_4_pos_10_neg_10_noise_0.lp;0;0;0;0;0.0;0.0;97;8;92;3;0.9238095238095239;0.97;0.9463414634146342;0.8911145902927308;0.945;10886011856475378773;4;100;100;99;7;93;1;0.9216604846559902;0.96;0.375;0;0
/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train/final_synthetic_v2_pos50_20260704_112450/PRF_partial_0.75/ilasp_task_iter_4_pos_20_neg_20_noise_0.las;20;20;0.0;oracle_neg;1;0.75;grouped_kfold;100;100;100;200;full_exact_model;6.097466540999989;0.21908191600013538;0.001095409580000677;0.001971582999999555;0.1708305109999344;0.000854152554999672;0.0014564159999963522;0;0;1;0;0;3500;20;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/PRF_partial_0.75/ilasp_task_iter_4_pos_20_neg_20_noise_0.lp;0;0;0;0;0.0;0.0;98;3;97;2;0.9702970297029703;0.98;0.9751243781094527;0.9500475035627969;0.975;7853408680586498662;4;100;100;99;0;100;1;0.9900495037128093;0.995;0.364;0;0
/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train/final_synthetic_v2_pos50_20260704_112450/PRF_partial_0.75/ilasp_task_iter_4_pos_30_neg_30_noise_0.las;30;30;0.0;oracle_neg;1;0.75;grouped_kfold;100;100;100;200;full_exact_model;4.635300666000006;0.23052695499995934;0.0011526347749997968;0.0035473749999823667;0.18907833600036383;0.0009453916800018191;0.0031595000000095297;0;0;1;0;0;3500;20;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/PRF_partial_0.75/ilasp_task_iter_4_pos_30_neg_30_noise_0.lp;0;0;0;0;0.0;0.0;98;2;98;2;0.98;0.98;0.98;0.96;0.98;8468637287954971652;4;100;100;99;0;100;1;0.9900495037128093;0.995;0.414;0;0
/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train/final_synthetic_v2_pos50_20260704_112450/PRF_partial_0.75/ilasp_task_iter_4_pos_40_neg_40_noise_0.las;40;40;0.0;oracle_neg;1;0.75;grouped_kfold;100;100;100;200;full_exact_model;4.539922582999992;0.16665142099975583;0.0008332571049987791;0.0024780829999997422;0.13715001499994628;0.0006857500749997314;0.0017489159999968251;0;0;1;0;0;3500;20;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/PRF_partial_0.75/ilasp_task_iter_4_pos_40_neg_40_noise_0.lp;0;0;0;0;0.0;0.0;93;4;96;7;0.9587628865979382;0.93;0.9441624365482233;0.8904007705404129;0.945;7516893751773946055;4;100;100;99;0;100;1;0.9900495037128093;0.995;0.351;0;0
/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train/final_synthetic_v2_pos50_20260704_112450/PRF_partial_0.75/ilasp_task_iter_4_pos_60_neg_60_noise_0.las;60;60;0.0;oracle_neg;1;0.75;grouped_kfold;100;100;100;200;full_exact_model;9.456442041000003;0.20173691799979565;0.0010086845899989782;0.0016198329999781436;0.15939658199982887;0.0007969829099991443;0.0016807910000125048;0;0;1;0;0;3500;20;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/PRF_partial_0.75/ilasp_task_iter_4_pos_60_neg_60_noise_0.lp;0;0;0;0;0.0;0.0;98;3;97;2;0.9702970297029703;0.98;0.9751243781094527;0.9500475035627969;0.975;15977337704549376232;4;100;100;99;0;100;1;0.9900495037128093;0.995;0.367;0;0
/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train/final_synthetic_v2_pos50_20260704_112450/PRF_partial_0.75/ilasp_task_iter_4_pos_80_neg_80_noise_0.las;80;80;0.0;oracle_neg;1;0.75;grouped_kfold;100;100;100;200;full_exact_model;5.086860416999997;0.20322924199999193;0.0010161462099999596;0.00201195900001494;0.15877325299996414;0.0007938662649998208;0.0012428339999814852;0;0;1;0;0;3500;20;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/PRF_partial_0.75/ilasp_task_iter_4_pos_80_neg_80_noise_0.lp;0;0;0;0;0.0;0.0;100;0;100;0;1.0;1.0;1.0;1.0;1.0;12442267581622782898;4;100;100;100;0;100;0;1.0;1.0;0.388;0;0
