semantics,f,p,mcc_full,hyp_id,exact,model_file
ADM,160,1.0,1.0,ADM_009,1,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/ADM_full/ilasp_task_iter_2_pos_96_neg_64_noise_0.lp
ADM,160,1.0,1.0,ADM_001,1,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/ADM_full/ilasp_task_iter_3_pos_96_neg_64_noise_0.lp
ADM,160,1.0,1.0,ADM_001,1,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/ADM_full/ilasp_task_iter_4_pos_96_neg_64_noise_0.lp
ADM,160,1.0,1.0,ADM_017,1,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/ADM_full/ilasp_task_iter_5_pos_96_neg_64_noise_0.lp
CMP,20,0.5,0.7319553114260202,CMP_047,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/CMP_partial_0.5/ilasp_task_iter_1_pos_8_neg_12_noise_0.lp
CMP,20,0.5,0.9607689228305227,CMP_024,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/CMP_partial_0.5/ilasp_task_iter_2_pos_8_neg_12_noise_0.lp
CMP,20,0.5,0.7057369560354151,CMP_047,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/CMP_partial_0.5/ilasp_task_iter_3_pos_8_neg_12_noise_0.lp
CMP,20,0.5,0.7418811204628575,CMP_075,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/CMP_partial_0.5/ilasp_task_iter_4_pos_8_neg_12_noise_0.lp
CMP,20,0.5,0.7581577339883168,CMP_076,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/CMP_partial_0.5/ilasp_task_iter_5_pos_8_neg_12_noise_0.lp
CMP,20,0.5,0.9704367948586523,CMP_049,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_partial_0.5/ilasp_task_iter_1_pos_10_neg_10_noise_0.lp
CMP,20,0.5,0.9607689228305227,CMP_049,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_partial_0.5/ilasp_task_iter_2_pos_10_neg_10_noise_0.lp
CMP,20,0.5,1.0,CMP_084,1,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_partial_0.5/ilasp_task_iter_3_pos_10_neg_10_noise_0.lp
CMP,20,0.5,0.9900495037128093,CMP_061,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_partial_0.5/ilasp_task_iter_4_pos_10_neg_10_noise_0.lp
CMP,20,0.5,0.8954338623269738,CMP_042,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_partial_0.5/ilasp_task_iter_5_pos_10_neg_10_noise_0.lp
CMP,20,0.5,0.932286907826487,CMP_048,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/CMP_partial_0.5/ilasp_task_iter_1_pos_12_neg_8_noise_0.lp
CMP,20,0.5,0.9704367948586523,CMP_061,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/CMP_partial_0.5/ilasp_task_iter_2_pos_12_neg_8_noise_0.lp
CMP,20,0.5,0.9607689228305227,CMP_037,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/CMP_partial_0.5/ilasp_task_iter_3_pos_12_neg_8_noise_0.lp
CMP,20,0.5,0.9607689228305227,CMP_042,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/CMP_partial_0.5/ilasp_task_iter_4_pos_12_neg_8_noise_0.lp
CMP,20,0.5,1.0,CMP_004,1,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/CMP_partial_0.5/ilasp_task_iter_5_pos_12_neg_8_noise_0.lp
CMP,20,0.75,1.0,CMP_013,1,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/CMP_partial_0.75/ilasp_task_iter_1_pos_8_neg_12_noise_0.lp
CMP,20,0.75,0.9045340337332908,CMP_071,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/CMP_partial_0.75/ilasp_task_iter_2_pos_8_neg_12_noise_0.lp
CMP,20,0.75,0.9607689228305227,CMP_061,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/CMP_partial_0.75/ilasp_task_iter_3_pos_8_neg_12_noise_0.lp
CMP,20,0.75,0.9137080416200247,CMP_077,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/CMP_partial_0.75/ilasp_task_iter_4_pos_8_neg_12_noise_0.lp
CMP,20,0.75,0.8685539504902852,CMP_048,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/CMP_partial_0.75/ilasp_task_iter_5_pos_8_neg_12_noise_0.lp
CMP,20,0.75,0.932286907826487,CMP_077,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_partial_0.75/ilasp_task_iter_1_pos_10_neg_10_noise_0.lp
CMP,20,0.75,0.9229582069908971,CMP_077,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_partial_0.75/ilasp_task_iter_2_pos_10_neg_10_noise_0.lp
CMP,20,0.75,0.9801960588196069,CMP_002,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_partial_0.75/ilasp_task_iter_3_pos_10_neg_10_noise_0.lp
CMP,20,0.75,1.0,CMP_027,1,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_partial_0.75/ilasp_task_iter_4_pos_10_neg_10_noise_0.lp
CMP,20,0.75,0.8685539504902852,CMP_077,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_partial_0.75/ilasp_task_iter_5_pos_10_neg_10_noise_0.lp
CMP,20,0.75,0.9801960588196069,CMP_058,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/CMP_partial_0.75/ilasp_task_iter_1_pos_12_neg_8_noise_0.lp
CMP,20,0.75,0.9607689228305227,CMP_002,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/CMP_partial_0.75/ilasp_task_iter_2_pos_12_neg_8_noise_0.lp
CMP,20,0.75,0.8597269536210952,CMP_069,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/CMP_partial_0.75/ilasp_task_iter_3_pos_12_neg_8_noise_0.lp
CMP,20,0.75,0.7418811204628575,CMP_055,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/CMP_partial_0.75/ilasp_task_iter_4_pos_12_neg_8_noise_0.lp
CMP,20,0.75,0.6506269434897958,CMP_009,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/CMP_partial_0.75/ilasp_task_iter_5_pos_12_neg_8_noise_0.lp
CMP,20,1.0,0.9801960588196069,CMP_061,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/CMP_full/ilasp_task_iter_1_pos_8_neg_12_noise_0.lp
CMP,20,1.0,0.8685539504902852,CMP_010,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/CMP_full/ilasp_task_iter_2_pos_8_neg_12_noise_0.lp
CMP,20,1.0,0.8597269536210952,CMP_071,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/CMP_full/ilasp_task_iter_3_pos_8_neg_12_noise_0.lp
CMP,20,1.0,0.9137080416200247,CMP_048,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/CMP_full/ilasp_task_iter_4_pos_8_neg_12_noise_0.lp
CMP,20,1.0,0.709760099256249,CMP_057,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/CMP_full/ilasp_task_iter_5_pos_8_neg_12_noise_0.lp
CMP,20,1.0,0.9704367948586523,CMP_049,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_full/ilasp_task_iter_1_pos_10_neg_10_noise_0.lp
CMP,20,1.0,0.8422598823413766,CMP_023,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_full/ilasp_task_iter_2_pos_10_neg_10_noise_0.lp
CMP,20,1.0,0.9045340337332908,CMP_010,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_full/ilasp_task_iter_3_pos_10_neg_10_noise_0.lp
CMP,20,1.0,0.9601920576192068,CMP_088,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_full/ilasp_task_iter_4_pos_10_neg_10_noise_0.lp
CMP,20,1.0,0.9900495037128093,CMP_061,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_full/ilasp_task_iter_5_pos_10_neg_10_noise_0.lp
CMP,20,1.0,0.932286907826487,CMP_048,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/CMP_full/ilasp_task_iter_1_pos_12_neg_8_noise_0.lp
CMP,20,1.0,0.9045340337332908,CMP_069,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/CMP_full/ilasp_task_iter_2_pos_12_neg_8_noise_0.lp
CMP,20,1.0,0.9137080416200247,CMP_077,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/CMP_full/ilasp_task_iter_3_pos_12_neg_8_noise_0.lp
CMP,20,1.0,0.9607689228305227,CMP_078,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/CMP_full/ilasp_task_iter_4_pos_12_neg_8_noise_0.lp
CMP,20,1.0,0.9900495037128093,CMP_083,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/CMP_full/ilasp_task_iter_5_pos_12_neg_8_noise_0.lp
CMP,40,0.5,0.693888666488711,CMP_056,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/CMP_partial_0.5/ilasp_task_iter_1_pos_16_neg_24_noise_0.lp
CMP,40,0.5,0.9229582069908971,CMP_048,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/CMP_partial_0.5/ilasp_task_iter_2_pos_16_neg_24_noise_0.lp
CMP,40,0.5,0.9607689228305227,CMP_021,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/CMP_partial_0.5/ilasp_task_iter_3_pos_16_neg_24_noise_0.lp
CMP,40,0.5,1.0,CMP_011,1,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/CMP_partial_0.5/ilasp_task_iter_4_pos_16_neg_24_noise_0.lp
CMP,40,0.5,1.0,CMP_072,1,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/CMP_partial_0.5/ilasp_task_iter_5_pos_16_neg_24_noise_0.lp
CMP,40,0.5,1.0,CMP_064,1,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_partial_0.5/ilasp_task_iter_1_pos_20_neg_20_noise_0.lp
CMP,40,0.5,1.0,CMP_065,1,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_partial_0.5/ilasp_task_iter_2_pos_20_neg_20_noise_0.lp
CMP,40,0.5,1.0,CMP_011,1,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_partial_0.5/ilasp_task_iter_3_pos_20_neg_20_noise_0.lp
CMP,40,0.5,1.0,CMP_068,1,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_partial_0.5/ilasp_task_iter_4_pos_20_neg_20_noise_0.lp
CMP,40,0.5,1.0,CMP_015,1,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_partial_0.5/ilasp_task_iter_5_pos_20_neg_20_noise_0.lp
CMP,40,0.5,1.0,CMP_011,1,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/CMP_partial_0.5/ilasp_task_iter_1_pos_24_neg_16_noise_0.lp
CMP,40,0.5,0.7828813612588127,CMP_020,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/CMP_partial_0.5/ilasp_task_iter_2_pos_24_neg_16_noise_0.lp
CMP,40,0.5,0.7177405625652734,CMP_056,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/CMP_partial_0.5/ilasp_task_iter_3_pos_24_neg_16_noise_0.lp
CMP,40,0.5,0.9704367948586523,CMP_044,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/CMP_partial_0.5/ilasp_task_iter_4_pos_24_neg_16_noise_0.lp
CMP,40,0.5,0.9900495037128093,CMP_061,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/CMP_partial_0.5/ilasp_task_iter_5_pos_24_neg_16_noise_0.lp
CMP,40,0.75,0.9801960588196069,CMP_083,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/CMP_partial_0.75/ilasp_task_iter_1_pos_16_neg_24_noise_0.lp
CMP,40,0.75,0.9704367948586523,CMP_061,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/CMP_partial_0.75/ilasp_task_iter_2_pos_16_neg_24_noise_0.lp
CMP,40,0.75,0.9801960588196069,CMP_042,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/CMP_partial_0.75/ilasp_task_iter_3_pos_16_neg_24_noise_0.lp
CMP,40,0.75,0.9607689228305227,CMP_042,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/CMP_partial_0.75/ilasp_task_iter_4_pos_16_neg_24_noise_0.lp
CMP,40,0.75,1.0,CMP_046,1,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/CMP_partial_0.75/ilasp_task_iter_5_pos_16_neg_24_noise_0.lp
CMP,40,0.75,1.0,CMP_052,1,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_partial_0.75/ilasp_task_iter_1_pos_20_neg_20_noise_0.lp
CMP,40,0.75,0.9704367948586523,CMP_061,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_partial_0.75/ilasp_task_iter_2_pos_20_neg_20_noise_0.lp
CMP,40,0.75,0.9607689228305227,CMP_061,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_partial_0.75/ilasp_task_iter_3_pos_20_neg_20_noise_0.lp
CMP,40,0.75,0.9704367948586523,CMP_036,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_partial_0.75/ilasp_task_iter_4_pos_20_neg_20_noise_0.lp
CMP,40,0.75,0.8954338623269738,CMP_049,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_partial_0.75/ilasp_task_iter_5_pos_20_neg_20_noise_0.lp
CMP,40,0.75,0.9801960588196069,CMP_061,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/CMP_partial_0.75/ilasp_task_iter_1_pos_24_neg_16_noise_0.lp
CMP,40,0.75,0.9607689228305227,CMP_002,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/CMP_partial_0.75/ilasp_task_iter_2_pos_24_neg_16_noise_0.lp
CMP,40,0.75,0.9607689228305227,CMP_058,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/CMP_partial_0.75/ilasp_task_iter_3_pos_24_neg_16_noise_0.lp
CMP,40,0.75,0.9900495037128093,CMP_058,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/CMP_partial_0.75/ilasp_task_iter_4_pos_24_neg_16_noise_0.lp
CMP,40,0.75,0.8509629433967631,CMP_066,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/CMP_partial_0.75/ilasp_task_iter_5_pos_24_neg_16_noise_0.lp
CMP,40,1.0,0.9704367948586523,CMP_002,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/CMP_full/ilasp_task_iter_1_pos_16_neg_24_noise_0.lp
CMP,40,1.0,0.9704367948586523,CMP_083,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/CMP_full/ilasp_task_iter_2_pos_16_neg_24_noise_0.lp
CMP,40,1.0,0.8422598823413766,CMP_023,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/CMP_full/ilasp_task_iter_3_pos_16_neg_24_noise_0.lp
CMP,40,1.0,0.9900495037128093,CMP_083,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/CMP_full/ilasp_task_iter_4_pos_16_neg_24_noise_0.lp
CMP,40,1.0,0.8685539504902852,CMP_001,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/CMP_full/ilasp_task_iter_5_pos_16_neg_24_noise_0.lp
CMP,40,1.0,0.9801960588196069,CMP_059,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_full/ilasp_task_iter_1_pos_20_neg_20_noise_0.lp
CMP,40,1.0,0.8226366627527562,CMP_008,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_full/ilasp_task_iter_2_pos_20_neg_20_noise_0.lp
CMP,40,1.0,1.0,CMP_085,1,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_full/ilasp_task_iter_3_pos_20_neg_20_noise_0.lp
CMP,40,1.0,0.9137080416200247,CMP_077,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_full/ilasp_task_iter_4_pos_20_neg_20_noise_0.lp
CMP,40,1.0,0.8954338623269738,CMP_002,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_full/ilasp_task_iter_5_pos_20_neg_20_noise_0.lp
CMP,40,1.0,0.9704367948586523,CMP_002,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/CMP_full/ilasp_task_iter_1_pos_24_neg_16_noise_0.lp
CMP,40,1.0,0.9229582069908971,CMP_001,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/CMP_full/ilasp_task_iter_2_pos_24_neg_16_noise_0.lp
CMP,40,1.0,0.8422598823413766,CMP_023,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/CMP_full/ilasp_task_iter_3_pos_24_neg_16_noise_0.lp
CMP,40,1.0,0.9900495037128093,CMP_059,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/CMP_full/ilasp_task_iter_4_pos_24_neg_16_noise_0.lp
CMP,40,1.0,0.9900495037128093,CMP_083,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/CMP_full/ilasp_task_iter_5_pos_24_neg_16_noise_0.lp
CMP,60,0.5,0.9229582069908971,CMP_019,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/CMP_partial_0.5/ilasp_task_iter_1_pos_24_neg_36_noise_0.lp
CMP,60,0.5,1.0,CMP_081,1,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/CMP_partial_0.5/ilasp_task_iter_2_pos_24_neg_36_noise_0.lp
CMP,60,0.5,1.0,CMP_046,1,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/CMP_partial_0.5/ilasp_task_iter_3_pos_24_neg_36_noise_0.lp
CMP,60,0.5,1.0,CMP_064,1,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/CMP_partial_0.5/ilasp_task_iter_4_pos_24_neg_36_noise_0.lp
CMP,60,0.5,1.0,CMP_038,1,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/CMP_partial_0.5/ilasp_task_iter_5_pos_24_neg_36_noise_0.lp
CMP,60,0.5,0.9801960588196069,CMP_021,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_partial_0.5/ilasp_task_iter_1_pos_30_neg_30_noise_0.lp
CMP,60,0.5,0.9416965821485117,CMP_029,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_partial_0.5/ilasp_task_iter_2_pos_30_neg_30_noise_0.lp
CMP,60,0.5,0.9607689228305227,CMP_029,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_partial_0.5/ilasp_task_iter_3_pos_30_neg_30_noise_0.lp
CMP,60,0.5,0.9601920576192068,CMP_087,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_partial_0.5/ilasp_task_iter_4_pos_30_neg_30_noise_0.lp
CMP,60,0.5,0.9229582069908971,CMP_029,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_partial_0.5/ilasp_task_iter_5_pos_30_neg_30_noise_0.lp
CMP,60,0.5,1.0,CMP_046,1,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/CMP_partial_0.5/ilasp_task_iter_1_pos_36_neg_24_noise_0.lp
CMP,60,0.5,1.0,CMP_085,1,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/CMP_partial_0.5/ilasp_task_iter_2_pos_36_neg_24_noise_0.lp
CMP,60,0.5,1.0,CMP_045,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/CMP_partial_0.5/ilasp_task_iter_3_pos_36_neg_24_noise_0.lp
CMP,60,0.5,1.0,CMP_064,1,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/CMP_partial_0.5/ilasp_task_iter_4_pos_36_neg_24_noise_0.lp
CMP,60,0.5,1.0,CMP_085,1,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/CMP_partial_0.5/ilasp_task_iter_5_pos_36_neg_24_noise_0.lp
CMP,60,0.75,0.9801960588196069,CMP_059,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/CMP_partial_0.75/ilasp_task_iter_1_pos_24_neg_36_noise_0.lp
CMP,60,0.75,1.0,CMP_085,1,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/CMP_partial_0.75/ilasp_task_iter_2_pos_24_neg_36_noise_0.lp
CMP,60,0.75,0.9607689228305227,CMP_061,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/CMP_partial_0.75/ilasp_task_iter_3_pos_24_neg_36_noise_0.lp
CMP,60,0.75,1.0,CMP_070,1,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/CMP_partial_0.75/ilasp_task_iter_4_pos_24_neg_36_noise_0.lp
CMP,60,0.75,1.0,CMP_084,1,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/CMP_partial_0.75/ilasp_task_iter_5_pos_24_neg_36_noise_0.lp
CMP,60,0.75,0.9704367948586523,CMP_078,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_partial_0.75/ilasp_task_iter_1_pos_30_neg_30_noise_0.lp
CMP,60,0.75,0.9304187826995326,CMP_089,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_partial_0.75/ilasp_task_iter_2_pos_30_neg_30_noise_0.lp
CMP,60,0.75,0.9607689228305227,CMP_059,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_partial_0.75/ilasp_task_iter_3_pos_30_neg_30_noise_0.lp
CMP,60,0.75,1.0,CMP_051,1,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_partial_0.75/ilasp_task_iter_4_pos_30_neg_30_noise_0.lp
CMP,60,0.75,1.0,CMP_062,1,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_partial_0.75/ilasp_task_iter_5_pos_30_neg_30_noise_0.lp
CMP,60,0.75,0.9704367948586523,CMP_031,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/CMP_partial_0.75/ilasp_task_iter_1_pos_36_neg_24_noise_0.lp
CMP,60,0.75,0.9229582069908971,CMP_048,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/CMP_partial_0.75/ilasp_task_iter_2_pos_36_neg_24_noise_0.lp
CMP,60,0.75,1.0,CMP_067,1,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/CMP_partial_0.75/ilasp_task_iter_3_pos_36_neg_24_noise_0.lp
CMP,60,0.75,0.9607689228305227,CMP_002,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/CMP_partial_0.75/ilasp_task_iter_4_pos_36_neg_24_noise_0.lp
CMP,60,0.75,1.0,CMP_065,1,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/CMP_partial_0.75/ilasp_task_iter_5_pos_36_neg_24_noise_0.lp
CMP,60,1.0,0.9704367948586523,CMP_049,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/CMP_full/ilasp_task_iter_1_pos_24_neg_36_noise_0.lp
CMP,60,1.0,0.9104097766199728,CMP_017,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/CMP_full/ilasp_task_iter_2_pos_24_neg_36_noise_0.lp
CMP,60,1.0,1.0,CMP_013,1,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/CMP_full/ilasp_task_iter_3_pos_24_neg_36_noise_0.lp
CMP,60,1.0,1.0,CMP_012,1,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/CMP_full/ilasp_task_iter_4_pos_24_neg_36_noise_0.lp
CMP,60,1.0,0.8685539504902852,CMP_001,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/CMP_full/ilasp_task_iter_5_pos_24_neg_36_noise_0.lp
CMP,60,1.0,0.9229582069908971,CMP_022,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_full/ilasp_task_iter_1_pos_30_neg_30_noise_0.lp
CMP,60,1.0,0.9704367948586523,CMP_059,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_full/ilasp_task_iter_2_pos_30_neg_30_noise_0.lp
CMP,60,1.0,0.9137080416200247,CMP_001,0,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_full/ilasp_task_iter_3_pos_30_neg_30_noise_0.lp
CMP,60,1.0,1.0,CMP_070,1,artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_full/ilasp_task_iter_4_pos_30_neg_30_noise_0.lp
