ILASP_TASK_FILENAME;SEMANTICS;P_PARTIAL;NOISE;RATIO_CONFIG;NFILES_POS;NFILES_NEG;ITERATION;ILASP_TRAIN_SUCCEEDED;LEARNED_MODEL_FILENAME;TEST_FULL_SET_POS;TEST_FULL_SET_NEG;TP_FULL;FP_FULL;TN_FULL;FN_FULL;MCC_FULL;HARD_NEG_COUNT;FP_HARD;TN_HARD;MCC_HARD;ACCURACY_HARD;HARD_EVAL_SECONDS
/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train/final_synthetic_v2_pos50_20260705_025227/CMP_full/ilasp_task_iter_5_pos_10_neg_10_noise_0_2.las;CMP;1.0;0.2;1;10;10;5;1;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260705_025227/CMP_full/ilasp_task_iter_5_pos_10_neg_10_noise_0_2.lp;100;100;100;23;77;0;0.7912118933399583;100;37;63;0.6781253679066579;0.815;0.263
/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train/final_synthetic_v2_pos50_20260705_025227/CMP_full/ilasp_task_iter_5_pos_20_neg_20_noise_0_2.las;CMP;1.0;0.2;1;20;20;5;1;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260705_025227/CMP_full/ilasp_task_iter_5_pos_20_neg_20_noise_0_2.lp;100;100;100;14;86;0;0.8685539504902852;100;30;70;0.7337993857053429;0.85;0.2699
/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train/final_synthetic_v2_pos50_20260705_025227/CMP_full/ilasp_task_iter_5_pos_30_neg_30_noise_0_2.las;CMP;1.0;0.2;1;30;30;5;1;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260705_025227/CMP_full/ilasp_task_iter_5_pos_30_neg_30_noise_0_2.lp;100;100;100;3;97;0;0.9704367948586523;100;6;94;0.9416965821485117;0.97;0.2598
/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train/final_synthetic_v2_pos50_20260705_025227/CMP_full/ilasp_task_iter_5_pos_40_neg_40_noise_0_2.las;CMP;1.0;0.2;1;40;40;5;1;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260705_025227/CMP_full/ilasp_task_iter_5_pos_40_neg_40_noise_0_2.lp;100;100;100;12;88;0;0.8864052604279183;100;24;76;0.7828813612588127;0.88;0.2532
/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train/final_synthetic_v2_pos50_20260705_025227/CMP_full/ilasp_task_iter_5_pos_60_neg_60_noise_0_2.las;CMP;1.0;0.2;1;60;60;5;1;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260705_025227/CMP_full/ilasp_task_iter_5_pos_60_neg_60_noise_0_2.lp;100;100;100;0;100;0;1.0;100;0;100;1.0;1.0;0.2614
/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train/final_synthetic_v2_pos50_20260705_025227/CMP_full/ilasp_task_iter_5_pos_80_neg_80_noise_0_2.las;CMP;1.0;0.2;1;80;80;5;1;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260705_025227/CMP_full/ilasp_task_iter_5_pos_80_neg_80_noise_0_2.lp;100;100;100;11;89;0;0.8954338623269738;100;14;86;0.8685539504902852;0.93;0.2742
