ILASP_TASK_FILENAME;SEMANTICS;P_PARTIAL;NOISE;RATIO_CONFIG;NFILES_POS;NFILES_NEG;ITERATION;ILASP_TRAIN_SUCCEEDED;LEARNED_MODEL_FILENAME;TEST_FULL_SET_POS;TEST_FULL_SET_NEG;TP_FULL;FP_FULL;TN_FULL;FN_FULL;MCC_FULL;HARD_NEG_COUNT;FP_HARD;TN_HARD;MCC_HARD;ACCURACY_HARD;HARD_EVAL_SECONDS
/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train/final_synthetic_v2_pos60_20260705_181553/CMP_partial_0.5/ilasp_task_iter_4_pos_12_neg_8_noise_0.las;CMP;0.5;0.0;60pos;12;8;4;1;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/CMP_partial_0.5/ilasp_task_iter_4_pos_12_neg_8_noise_0.lp;100;100;100;4;96;0;0.9607689228305227;100;12;88;0.8864052604279183;0.94;0.2445
/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train/final_synthetic_v2_pos60_20260705_181553/CMP_partial_0.5/ilasp_task_iter_4_pos_24_neg_16_noise_0.las;CMP;0.5;0.0;60pos;24;16;4;1;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/CMP_partial_0.5/ilasp_task_iter_4_pos_24_neg_16_noise_0.lp;100;100;100;3;97;0;0.9704367948586523;100;10;90;0.9045340337332908;0.95;0.242
/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train/final_synthetic_v2_pos60_20260705_181553/CMP_partial_0.5/ilasp_task_iter_4_pos_36_neg_24_noise_0.las;CMP;0.5;0.0;60pos;36;24;4;1;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/CMP_partial_0.5/ilasp_task_iter_4_pos_36_neg_24_noise_0.lp;100;100;100;0;100;0;1.0;100;0;100;1.0;1.0;0.2403
/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train/final_synthetic_v2_pos60_20260705_181553/CMP_partial_0.5/ilasp_task_iter_4_pos_48_neg_32_noise_0.las;CMP;0.5;0.0;60pos;48;32;4;1;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/CMP_partial_0.5/ilasp_task_iter_4_pos_48_neg_32_noise_0.lp;100;100;100;0;100;0;1.0;100;0;100;1.0;1.0;0.2559
/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train/final_synthetic_v2_pos60_20260705_181553/CMP_partial_0.5/ilasp_task_iter_4_pos_72_neg_48_noise_0.las;CMP;0.5;0.0;60pos;72;48;4;1;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/CMP_partial_0.5/ilasp_task_iter_4_pos_72_neg_48_noise_0.lp;100;100;100;0;100;0;1.0;100;0;100;1.0;1.0;0.2368
/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train/final_synthetic_v2_pos60_20260705_181553/CMP_partial_0.5/ilasp_task_iter_4_pos_96_neg_64_noise_0.las;CMP;0.5;0.0;60pos;96;64;4;1;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/CMP_partial_0.5/ilasp_task_iter_4_pos_96_neg_64_noise_0.lp;100;100;100;0;100;0;1.0;100;0;100;1.0;1.0;0.257
