ILASP_TASK_FILENAME;NFILES_POS;NFILES_NEG;NOISE;NEGATIVE_POLICY;NEGATIVE_FLIP_K;P_PARTIAL;TEST_SET_POLICY;TEST_SET_TARGET_PER_CLASS;TEST_SET_POS;TEST_SET_NEG;TEST_SET_SIZE;EVAL_MATCH_POLICY;RUNNING_TIME_ILASP_TRAIN_SECONDS;TEST_LEARNED_TOTAL_SECONDS;TEST_LEARNED_MEAN_SECONDS;TEST_LEARNED_MAX_SECONDS;TEST_ORACLE_TOTAL_SECONDS;TEST_ORACLE_MEAN_SECONDS;TEST_ORACLE_MAX_SECONDS;ANY_TEST_TIMED_OUT;ILASP_TRAIN_TIMED_OUT;ILASP_TRAIN_SUCCEEDED;ILASP_TRAIN_EXIT_CODE;ILASP_TRAIN_RETRIES_USED;TRAIN_TIMEOUT_SECONDS;TEST_TIMEOUT_SECONDS;LEARNED_MODEL_FILENAME;LEARNED_HEURISTIC_RULES;LEARNED_HAS_HEURISTIC;SYNTH_NEG_TOTAL;SYNTH_NEG_ORACLE_LEGAL;SYNTH_NEG_ORACLE_LEGAL_RATE;SYNTH_NEG_ORACLE_REJECT_RATE;TP;FP;TN;FN;PRECISION;RECALL;F1;MCC;ACCURACY;RUN_SEED;ITERATION;TEST_FULL_SET_POS;TEST_FULL_SET_NEG;TP_FULL;FP_FULL;TN_FULL;FN_FULL;MCC_FULL;ACCURACY_FULL;TEST_FULL_TOTAL_SECONDS;ILASP_TRAIN_UNSAT;ILASP_TRAIN_ERROR
/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train/final_synthetic_v2_pos60_20260705_181553/STB_partial_0.75/ilasp_task_iter_2_pos_12_neg_8_noise_0_2.las;12;8;0.2;oracle_neg;1;0.75;grouped_kfold;100;100;100;200;full_exact_model;93.1373172499998;0.2813988339999014;0.001406994169999507;0.006287916000019322;0.14548037699842098;0.0007274018849921049;0.0020199169998704747;0;0;1;0;0;3500;20;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/STB_partial_0.75/ilasp_task_iter_2_pos_12_neg_8_noise_0_2.lp;0;0;0;0;0.0;0.0;68;40;60;32;0.6296296296296297;0.68;0.6538461538461539;0.28090032386679475;0.64;5729764470712370426;2;100;100;100;31;69;0;0.7257530966188904;0.845;0.489;0;0
/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train/final_synthetic_v2_pos60_20260705_181553/STB_partial_0.75/ilasp_task_iter_2_pos_24_neg_16_noise_0_2.las;24;16;0.2;oracle_neg;1;0.75;grouped_kfold;100;100;100;200;full_exact_model;111.82940300000018;0.29332695500397676;0.0014666347750198839;0.006534041999657347;0.15552396000111912;0.0007776198000055956;0.0022354579996317625;0;0;1;0;0;3500;20;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/STB_partial_0.75/ilasp_task_iter_2_pos_24_neg_16_noise_0_2.lp;0;0;0;0;0.0;0.0;75;16;84;25;0.8241758241758241;0.75;0.7853403141361257;0.5924041148964996;0.795;16512264440550960209;2;100;100;100;9;91;0;0.9137080416200247;0.955;0.478;0;0
/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train/final_synthetic_v2_pos60_20260705_181553/STB_partial_0.75/ilasp_task_iter_2_pos_36_neg_24_noise_0_2.las;36;24;0.2;oracle_neg;1;0.75;grouped_kfold;100;100;100;200;full_exact_model;153.720333666;0.31921333099671756;0.0015960666549835877;0.0054541249996873375;0.1807067380036642;0.0009035336900183211;0.002429790999940451;0;0;1;0;0;3500;20;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/STB_partial_0.75/ilasp_task_iter_2_pos_36_neg_24_noise_0_2.lp;0;0;0;0;0.0;0.0;75;13;87;25;0.8522727272727273;0.75;0.7978723404255319;0.6245127971196698;0.81;9971785968506024434;2;100;100;100;5;95;0;0.9511897312113418;0.975;0.472;0;0
/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train/final_synthetic_v2_pos60_20260705_181553/STB_partial_0.75/ilasp_task_iter_2_pos_48_neg_32_noise_0_2.las;48;32;0.2;oracle_neg;1;0.75;grouped_kfold;100;100;100;200;full_exact_model;429.11853120800015;0.3341920400007439;0.0016709602000037193;0.008147625000219705;0.15769107599953713;0.0007884553799976856;0.0034284589996786963;0;0;1;0;0;3500;20;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/STB_partial_0.75/ilasp_task_iter_2_pos_48_neg_32_noise_0_2.lp;0;0;0;0;0.0;0.0;57;21;79;43;0.7307692307692307;0.57;0.6404494382022471;0.36904156564712837;0.68;1218445781886640145;2;100;100;100;18;82;0;0.8336157713463008;0.91;0.492;0;0
/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train/final_synthetic_v2_pos60_20260705_181553/STB_partial_0.75/ilasp_task_iter_2_pos_72_neg_48_noise_0_2.las;72;48;0.2;oracle_neg;1;0.75;grouped_kfold;100;100;100;200;full_exact_model;336.92680412499976;0.48263270799634483;0.002413163539981724;0.011427875000208587;0.28638742500015724;0.001431937125000786;0.003830167000160145;0;0;1;0;0;3500;20;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/STB_partial_0.75/ilasp_task_iter_2_pos_72_neg_48_noise_0_2.lp;0;0;0;0;0.0;0.0;75;8;92;25;0.9036144578313253;0.75;0.8196721311475409;0.6798965315285811;0.835;8568428585950358991;2;100;100;100;7;93;0;0.932286907826487;0.965;0.675;0;0
/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train/final_synthetic_v2_pos60_20260705_181553/STB_partial_0.75/ilasp_task_iter_2_pos_96_neg_64_noise_0_2.las;96;64;0.2;oracle_neg;1;0.75;grouped_kfold;100;100;100;200;full_exact_model;463.603302125;0.28870150299280795;0.0014435075149640396;0.011353083999892988;0.1390122909974707;0.0006950614549873535;0.0015530000000580912;0;0;1;0;0;3500;20;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos60_20260705_181553/STB_partial_0.75/ilasp_task_iter_2_pos_96_neg_64_noise_0_2.lp;0;0;0;0;0.0;0.0;84;12;88;16;0.875;0.84;0.8571428571428572;0.7205766921228921;0.86;3428499097047838502;2;100;100;100;10;90;0;0.9045340337332908;0.95;0.439;0;0
