ILASP_TASK_FILENAME;SEMANTICS;P_PARTIAL;NOISE;RATIO_CONFIG;NFILES_POS;NFILES_NEG;ITERATION;ILASP_TRAIN_SUCCEEDED;LEARNED_MODEL_FILENAME;TEST_FULL_SET_POS;TEST_FULL_SET_NEG;TP_FULL;FP_FULL;TN_FULL;FN_FULL;MCC_FULL;HARD_NEG_COUNT;FP_HARD;TN_HARD;MCC_HARD;ACCURACY_HARD;HARD_EVAL_SECONDS
/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train/final_synthetic_v2_pos40_20260706_164632/STB_full/ilasp_task_iter_3_pos_8_neg_12_noise_0.las;STB;1.0;0.0;40pos;8;12;3;1;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/STB_full/ilasp_task_iter_3_pos_8_neg_12_noise_0.lp;100;100;100;3;97;0;0.9704367948586523;100;7;93;0.932286907826487;0.965;0.1037
/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train/final_synthetic_v2_pos40_20260706_164632/STB_full/ilasp_task_iter_3_pos_16_neg_24_noise_0.las;STB;1.0;0.0;40pos;16;24;3;1;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/STB_full/ilasp_task_iter_3_pos_16_neg_24_noise_0.lp;100;100;100;0;100;0;1.0;100;0;100;1.0;1.0;0.1048
/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train/final_synthetic_v2_pos40_20260706_164632/STB_full/ilasp_task_iter_3_pos_24_neg_36_noise_0.las;STB;1.0;0.0;40pos;24;36;3;1;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/STB_full/ilasp_task_iter_3_pos_24_neg_36_noise_0.lp;100;100;100;0;100;0;1.0;100;0;100;1.0;1.0;0.1049
/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train/final_synthetic_v2_pos40_20260706_164632/STB_full/ilasp_task_iter_3_pos_32_neg_48_noise_0.las;STB;1.0;0.0;40pos;32;48;3;1;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/STB_full/ilasp_task_iter_3_pos_32_neg_48_noise_0.lp;100;100;100;3;97;0;0.9704367948586523;100;7;93;0.932286907826487;0.965;0.1077
/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train/final_synthetic_v2_pos40_20260706_164632/STB_full/ilasp_task_iter_3_pos_48_neg_72_noise_0.las;STB;1.0;0.0;40pos;48;72;3;1;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/STB_full/ilasp_task_iter_3_pos_48_neg_72_noise_0.lp;100;100;100;0;100;0;1.0;100;0;100;1.0;1.0;0.1112
/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train/final_synthetic_v2_pos40_20260706_164632/STB_full/ilasp_task_iter_3_pos_64_neg_96_noise_0.las;STB;1.0;0.0;40pos;64;96;3;1;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos40_20260706_164632/STB_full/ilasp_task_iter_3_pos_64_neg_96_noise_0.lp;100;100;100;0;100;0;1.0;100;0;100;1.0;1.0;0.1079
