ILASP_TASK_FILENAME;NFILES_POS;NFILES_NEG;NOISE;NEGATIVE_POLICY;NEGATIVE_FLIP_K;P_PARTIAL;TEST_SET_POLICY;TEST_SET_TARGET_PER_CLASS;TEST_SET_POS;TEST_SET_NEG;TEST_SET_SIZE;EVAL_MATCH_POLICY;RUNNING_TIME_ILASP_TRAIN_SECONDS;TEST_LEARNED_TOTAL_SECONDS;TEST_LEARNED_MEAN_SECONDS;TEST_LEARNED_MAX_SECONDS;TEST_ORACLE_TOTAL_SECONDS;TEST_ORACLE_MEAN_SECONDS;TEST_ORACLE_MAX_SECONDS;ANY_TEST_TIMED_OUT;ILASP_TRAIN_TIMED_OUT;ILASP_TRAIN_SUCCEEDED;ILASP_TRAIN_EXIT_CODE;ILASP_TRAIN_RETRIES_USED;TRAIN_TIMEOUT_SECONDS;TEST_TIMEOUT_SECONDS;LEARNED_MODEL_FILENAME;LEARNED_HEURISTIC_RULES;LEARNED_HAS_HEURISTIC;SYNTH_NEG_TOTAL;SYNTH_NEG_ORACLE_LEGAL;SYNTH_NEG_ORACLE_LEGAL_RATE;SYNTH_NEG_ORACLE_REJECT_RATE;TP;FP;TN;FN;PRECISION;RECALL;F1;MCC;ACCURACY;RUN_SEED;ITERATION;TEST_FULL_SET_POS;TEST_FULL_SET_NEG;TP_FULL;FP_FULL;TN_FULL;FN_FULL;MCC_FULL;ACCURACY_FULL;TEST_FULL_TOTAL_SECONDS;ILASP_TRAIN_UNSAT;ILASP_TRAIN_ERROR
/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_seedB/train/final_synthetic_seedB_20260903_043134/PRF_partial_0.75/ilasp_task_iter_2_pos_10_neg_10_noise_0.las;10;10;0.0;oracle_neg;1;0.75;grouped_kfold;100;100;100;200;full_exact_model;9.310584417000001;0.19252819500007945;0.0009626409750003972;0.0014135419999945498;0.1480967519999865;0.0007404837599999326;0.0011004580000104625;0;0;1;0;0;3500;20;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_seedB/train_output/final_synthetic_seedB_20260903_043134/PRF_partial_0.75/ilasp_task_iter_2_pos_10_neg_10_noise_0.lp;0;0;0;0;0.0;0.0;98;5;95;2;0.9514563106796117;0.98;0.9655172413793104;0.9304187826995326;0.965;7813802214050868456;2;100;100;99;3;97;1;0.9601920576192068;0.98;0.338;0;0
/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_seedB/train/final_synthetic_seedB_20260903_043134/PRF_partial_0.75/ilasp_task_iter_2_pos_20_neg_20_noise_0.las;20;20;0.0;oracle_neg;1;0.75;grouped_kfold;100;100;100;200;full_exact_model;25.133174915999987;0.19319145300009666;0.0009659572650004833;0.0013434170000010681;0.14880683100004433;0.0007440341550002216;0.001038583999999787;0;0;1;0;0;3500;20;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_seedB/train_output/final_synthetic_seedB_20260903_043134/PRF_partial_0.75/ilasp_task_iter_2_pos_20_neg_20_noise_0.lp;0;0;0;0;0.0;0.0;98;0;100;2;1.0;0.98;0.98989898989899;0.9801960588196069;0.99;6992168822614904418;2;100;100;98;0;100;2;0.9801960588196069;0.99;0.33;0;0
/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_seedB/train/final_synthetic_seedB_20260903_043134/PRF_partial_0.75/ilasp_task_iter_2_pos_30_neg_30_noise_0.las;30;30;0.0;oracle_neg;1;0.75;grouped_kfold;100;100;100;200;full_exact_model;5.0387806669999975;0.1512335449999398;0.000756167724999699;0.0010779589999998507;0.12252188100003991;0.0006126094050001996;0.0009272920000000795;0;0;1;0;0;3500;20;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_seedB/train_output/final_synthetic_seedB_20260903_043134/PRF_partial_0.75/ilasp_task_iter_2_pos_30_neg_30_noise_0.lp;0;0;0;0;0.0;0.0;99;0;100;1;1.0;0.99;0.9949748743718593;0.9900495037128093;0.995;7165643601087387516;2;100;100;99;0;100;1;0.9900495037128093;0.995;0.323;0;0
/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_seedB/train/final_synthetic_seedB_20260903_043134/PRF_partial_0.75/ilasp_task_iter_2_pos_40_neg_40_noise_0.las;40;40;0.0;oracle_neg;1;0.75;grouped_kfold;100;100;100;200;full_exact_model;7.2875852089999995;0.19212604499996644;0.0009606302249998322;0.001292540999997982;0.1496678679999519;0.0007483393399997596;0.0010095829999983152;0;0;1;0;0;3500;20;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_seedB/train_output/final_synthetic_seedB_20260903_043134/PRF_partial_0.75/ilasp_task_iter_2_pos_40_neg_40_noise_0.lp;0;0;0;0;0.0;0.0;98;0;100;2;1.0;0.98;0.98989898989899;0.9801960588196069;0.99;7940688114417603278;2;100;100;98;0;100;2;0.9801960588196069;0.99;0.222;0;0
/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_seedB/train/final_synthetic_seedB_20260903_043134/PRF_partial_0.75/ilasp_task_iter_2_pos_60_neg_60_noise_0.las;60;60;0.0;oracle_neg;1;0.75;grouped_kfold;100;100;100;200;full_exact_model;6.715144209000002;0.19112746500006494;0.0009556373250003247;0.0013163340000090784;0.1481682519999623;0.0007408412599998115;0.0009937920000027134;0;0;1;0;0;3500;20;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_seedB/train_output/final_synthetic_seedB_20260903_043134/PRF_partial_0.75/ilasp_task_iter_2_pos_60_neg_60_noise_0.lp;0;0;0;0;0.0;0.0;100;0;100;0;1.0;1.0;1.0;1.0;1.0;7510781610908651062;2;100;100;100;0;100;0;1.0;1.0;0.335;0;0
/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_seedB/train/final_synthetic_seedB_20260903_043134/PRF_partial_0.75/ilasp_task_iter_2_pos_80_neg_80_noise_0.las;80;80;0.0;oracle_neg;1;0.75;grouped_kfold;100;100;100;200;full_exact_model;4.723413083000011;0.19084117300012338;0.0009542058650006169;0.0013597499999917773;0.147954704;0.00073977352;0.001001707999989776;0;0;1;0;0;3500;20;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_seedB/train_output/final_synthetic_seedB_20260903_043134/PRF_partial_0.75/ilasp_task_iter_2_pos_80_neg_80_noise_0.lp;0;0;0;0;0.0;0.0;100;0;100;0;1.0;1.0;1.0;1.0;1.0;14560418386386620584;2;100;100;100;0;100;0;1.0;1.0;0.341;0;0
