ILASP_TASK_FILENAME;NFILES_POS;NFILES_NEG;NOISE;NEGATIVE_POLICY;NEGATIVE_FLIP_K;P_PARTIAL;TEST_SET_POLICY;TEST_SET_TARGET_PER_CLASS;TEST_SET_POS;TEST_SET_NEG;TEST_SET_SIZE;EVAL_MATCH_POLICY;RUNNING_TIME_ILASP_TRAIN_SECONDS;TEST_LEARNED_TOTAL_SECONDS;TEST_LEARNED_MEAN_SECONDS;TEST_LEARNED_MAX_SECONDS;TEST_ORACLE_TOTAL_SECONDS;TEST_ORACLE_MEAN_SECONDS;TEST_ORACLE_MAX_SECONDS;ANY_TEST_TIMED_OUT;ILASP_TRAIN_TIMED_OUT;ILASP_TRAIN_SUCCEEDED;ILASP_TRAIN_EXIT_CODE;ILASP_TRAIN_RETRIES_USED;TRAIN_TIMEOUT_SECONDS;TEST_TIMEOUT_SECONDS;LEARNED_MODEL_FILENAME;LEARNED_HEURISTIC_RULES;LEARNED_HAS_HEURISTIC;SYNTH_NEG_TOTAL;SYNTH_NEG_ORACLE_LEGAL;SYNTH_NEG_ORACLE_LEGAL_RATE;SYNTH_NEG_ORACLE_REJECT_RATE;TP;FP;TN;FN;PRECISION;RECALL;F1;MCC;ACCURACY;RUN_SEED;ITERATION
/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/analysis/grd_prf_lab/integration/train/PRF_full/ilasp_task_iter_3_pos_10_neg_10_noise_0.las;10;10;0.0;oracle_neg;1;1.0;grouped_kfold;50;50;50;100;full_exact_model;2.0926450840051984;0.07936583798436914;0.0007936583798436914;0.0014431250019697472;0.05965732998447493;0.0005965732998447493;0.0007382080075331032;0;0;1;0;0;600;20;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/analysis/grd_prf_lab/integration/train_output/PRF_full/ilasp_task_iter_3_pos_10_neg_10_noise_0.lp;0;0;0;0;0.0;0.0;50;12;38;0;0.8064516129032258;1.0;0.8928571428571428;0.7828813612588127;0.88;11227266014546029887;3
/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/analysis/grd_prf_lab/integration/train/PRF_full/ilasp_task_iter_3_pos_20_neg_20_noise_0.las;20;20;0.0;oracle_neg;1;1.0;grouped_kfold;50;50;50;100;full_exact_model;3.061602458008565;0.07783716802077834;0.0007783716802077834;0.0014268329978222027;0.05876928396173753;0.0005876928396173753;0.000811500009149313;0;0;1;0;0;600;20;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/analysis/grd_prf_lab/integration/train_output/PRF_full/ilasp_task_iter_3_pos_20_neg_20_noise_0.lp;0;0;0;0;0.0;0.0;50;7;43;0;0.8771929824561403;1.0;0.9345794392523363;0.8685539504902852;0.93;10087238495393909585;3
